year,make,model,body_styles,sub_models
2022,Acura,ILX,"[""Sedan""]"
2022,Acura,MDX,"[""SUV""]"
2022,Acura,NSX,"[""Coupe""]"
2022,Acura,RDX,"[""SUV""]"
2022,Acura,TLX,"[""Sedan""]"
2022,Alfa Romeo,Giulia,"[""Sedan""]"
2022,Alfa Romeo,Stelvio,"[""SUV""]"
2022,Aston Martin,DB11,"[""Coupe"", ""Convertible""]"
2022,Aston Martin,DBS,"[""Coupe"", ""Convertible""]"
2022,Aston Martin,DBX,"[""SUV""]"
2022,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]"
2022,Audi,A3,"[""Sedan""]"
2022,Audi,A4,"[""Sedan"",""Wagon""]"
2022,Audi,A5,"[""Coupe"", ""Sedan"", ""Convertible""]"
2022,Audi,A6,"[""Sedan"",""Wagon""]"
2022,Audi,A7,"[""Sedan""]"
2022,Audi,A8,"[""Sedan""]"
2022,Audi,e-tron,"[""SUV""]"
2022,Audi,e-tron GT,"[""Sedan""]"
2022,Audi,e-tron S,"[""SUV""]"
2022,Audi,e-tron S Sportback,"[""SUV""]"
2022,Audi,e-tron Sportback,"[""SUV""]"
2022,Audi,Q3,"[""SUV""]"
2022,Audi,Q4 e-tron,"[""SUV""]"
2022,Audi,Q4 Sportback e-tron,"[""SUV""]"
2022,Audi,Q5,"[""SUV""]"
2022,Audi,Q5 Sportback,"[""SUV""]"
2022,Audi,Q7,"[""SUV""]"
2022,Audi,Q8,"[""SUV""]"
2022,Audi,R8,"[""Coupe"", ""Convertible""]"
2022,Audi,RS 3,"[""Sedan""]"
2022,Audi,RS 5,"[""Coupe"", ""Sedan""]"
2022,Audi,RS 6,"[""Wagon""]"
2022,Audi,RS 7,"[""Sedan""]"
2022,Audi,RS e-tron GT,"[""Sedan""]"
2022,Audi,RS Q8,"[""SUV""]"
2022,Audi,S3,"[""Sedan""]"
2022,Audi,S4,"[""Sedan""]"
2022,Audi,S5,"[""Sedan"", ""Convertible"", ""Coupe""]"
2022,Audi,S6,"[""Sedan""]"
2022,Audi,S7,"[""Sedan""]"
2022,Audi,S8,"[""Sedan""]"
2022,Audi,SQ5,"[""SUV""]"
2022,Audi,SQ5 Sportback,"[""SUV""]"
2022,Audi,SQ7,"[""SUV""]"
2022,Audi,SQ8,"[""SUV""]"
2022,Audi,TT,"[""Coupe""]"
2022,Bentley,Bentayga,"[""SUV""]"
2022,Bentley,Continental GT,"[""Convertible""]"
2022,Bentley,Flying Spur,"[""Sedan""]"
2022,BMW,2 Series,"[""Sedan"", ""Coupe""]"
2022,BMW,3 Series,"[""Sedan""]"
2022,BMW,4 Series,"[""Coupe"", ""Convertible""]"
2022,BMW,5 Series,"[""Sedan""]"
2022,BMW,7 Series,"[""Sedan""]"
2022,BMW,8 Series,"[""Sedan"", ""Convertible"", ""Coupe""]"
2022,BMW,i4,"[""Coupe""]"
2022,BMW,iX,"[""SUV""]"
2022,BMW,M3,"[""Sedan""]"
2022,BMW,M4,"[""Coupe""]"
2022,BMW,M5,"[""Sedan""]","[""M550""]"
2022,BMW,M8,"[""Convertible"", ""Hatchback"", ""Coupe""]"
2022,BMW,X1,"[""SUV""]"
2022,BMW,X2,"[""SUV""]"
2022,BMW,X3,"[""SUV""]"
2022,BMW,X3 M,"[""SUV""]"
2022,BMW,X4,"[""SUV""]"
2022,BMW,X4 M,"[""SUV""]"
2022,BMW,X5,"[""SUV""]"
2022,BMW,X6,"[""SUV""]"
2022,BMW,X6 M,"[""SUV""]"
2022,BMW,X7,"[""SUV""]"
2022,BMW,Z4,"[""Convertible""]"
2022,Buick,Enclave,"[""SUV""]"
2022,Buick,Encore,"[""SUV""]"
2022,Buick,Encore GX,"[""SUV""]"
2022,Buick,Envision,"[""SUV""]"
2022,Cadillac,CT4,"[""Sedan""]"
2022,Cadillac,CT5,"[""Sedan""]"
2022,Cadillac,Escalade,"[""SUV""]"
2022,Cadillac,Escalade ESV,"[""SUV""]"
2022,Cadillac,XT4,"[""SUV""]"
2022,Cadillac,XT5,"[""SUV""]"
2022,Cadillac,XT6,"[""SUV""]"
2022,Chevrolet,Blazer,"[""SUV""]"
2022,Chevrolet,Bolt,"[""Hatchback""]"
2022,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]"
2022,Chevrolet,Colorado,"[""Pickup""]"
2022,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]"
2022,Chevrolet,Equinox,"[""SUV""]"
2022,Chevrolet,Express 2500,"[""Van/Minivan""]"
2022,Chevrolet,Express 3500,"[""Van/Minivan""]"
2022,Chevrolet,Malibu,"[""Sedan""]"
2022,Chevrolet,Silverado 1500,"[""Pickup""]"
2022,Chevrolet,Silverado 2500,"[""Pickup""]"
2022,Chevrolet,Silverado 3500,"[""Pickup""]"
2022,Chevrolet,Spark,"[""Hatchback""]"
2022,Chevrolet,Suburban,"[""SUV""]"
2022,Chevrolet,Tahoe,"[""SUV""]"
2022,Chevrolet,Trailblazer,"[""SUV""]"
2022,Chevrolet,Traverse,"[""SUV""]"
2022,Chevrolet,Trax,"[""SUV""]"
2022,Chrysler,300,"[""Sedan""]"
2022,Chrysler,Pacifica,"[""Van/Minivan""]"
2022,Chrysler,Voyager,"[""Van/Minivan""]"
2022,Dodge,Challenger,"[""Coupe""]"
2022,Dodge,Charger,"[""Sedan""]"
2022,Dodge,Durango,"[""SUV""]"
2022,Ferrari,296 GTB,"[""Coupe""]"
2022,Ferrari,812 Competizione,"[""Coupe""]"
2022,Ferrari,812 Competizione A,"[""Coupe""]"
2022,Ferrari,812 GTS,"[""Convertible""]"
2022,Ferrari,F8,"[""Convertible"", ""Coupe""]"
2022,Ferrari,Portofino,"[""Convertible""]"
2022,Ferrari,Roma,"[""Coupe""]"
2022,Ferrari,SF90,"[""Coupe"", ""Convertible""]"
2022,FIAT,500X,"[""SUV""]"
2022,Ford,Bronco,"[""SUV""]"
2022,Ford,EcoSport,"[""SUV""]"
2022,Ford,Edge,"[""SUV""]"
2022,Ford,Escape,"[""SUV""]"
2022,Ford,E-Transit 350,"[""Van/Minivan""]"
2022,Ford,Expedition,"[""SUV""]"
2022,Ford,Explorer,"[""SUV""]"
2022,Ford,F-150,"[""Pickup""]"
2022,Ford,F-250,"[""Pickup""]"
2022,Ford,F-350,"[""Pickup""]"
2022,Ford,F-450,"[""Pickup""]"
2022,Ford,Maverick,"[""Pickup""]"
2022,Ford,Mustang,"[""Coupe"", ""Convertible""]"
2022,Ford,Mustang MACH-E,"[""SUV""]"
2022,Ford,Ranger,"[""Pickup""]"
2022,Ford,Transit 150,"[""Van/Minivan""]"
2022,Ford,Transit 250,"[""Van/Minivan""]"
2022,Ford,Transit 350,"[""Van/Minivan""]"
2022,Ford,Transit Connect,"[""Van/Minivan""]"
