year,make,model,body_styles,sub_models
1985,Buick,Riviera,"[""Coupe""]"
1985,Chevrolet,Corvette,"[""Convertible"",""Coupe""]"
1985,Ford,Mustang,"[""Coupe"",""Convertible""]"
1985,MAZDA,RX-7,"[""Hatchback""]"
1985,Nissan,Maxima,"[""Sedan""]"
