year,make,model,body_styles,sub_models
2002,Acura,CL,"[""Coupe""]"
2002,Acura,MDX,"[""SUV""]"
2002,Acura,NSX,"[""Coupe""]"
2002,Acura,RL,"[""Sedan""]"
2002,Acura,RSX,"[""Coupe""]"
2002,Acura,TL,"[""Sedan""]"
2002,Audi,A4,"[""Sedan"",""Wagon""]"
2002,Audi,A6,"[""Wagon"",""Sedan""]"
2002,Audi,A8,"[""Sedan""]"
2002,Audi,allroad,"[""Wagon""]"
2002,Audi,S4,"[""Wagon"",""Sedan""]"
2002,Audi,S6,"[""Wagon""]"
2002,Audi,S8,"[""Sedan""]"
2002,Audi,TT,"[""Hatchback"",""Convertible""]"
2002,BMW,3 Series,"[""Sedan"",""Coupe"",""Convertible"",""Wagon""]"
2002,BMW,5 Series,"[""Sedan"",""Wagon""]"
2002,BMW,7 Series,"[""Sedan""]"
2002,BMW,M,"[""Coupe"",""Convertible""]"
2002,BMW,M3,"[""Convertible"",""Coupe""]"
2002,BMW,M5,"[""Sedan""]","[""M550""]"
2002,BMW,X5,"[""SUV""]"
2002,BMW,Z3,"[""Convertible"",""Coupe""]"
2002,BMW,Z8,"[""Convertible""]"
2002,Buick,Century,"[""Sedan""]"
2002,Buick,LeSabre,"[""Sedan""]"
2002,Buick,Park Avenue,"[""Sedan""]"
2002,Buick,Regal,"[""Sedan""]"
2002,Buick,Rendezvous,"[""SUV""]"
2002,Cadillac,DeVille,"[""Sedan""]"
2002,Cadillac,Eldorado,"[""Coupe""]"
2002,Cadillac,Escalade,"[""SUV""]"
2002,Cadillac,Escalade EXT,"[""Pickup""]"
2002,Cadillac,Seville,"[""Sedan""]"
2002,Chevrolet,Astro,"[""Van/Minivan""]"
2002,Chevrolet,Avalanche,"[""Pickup""]"
2002,Chevrolet,Blazer,"[""SUV""]"
2002,Chevrolet,Camaro,"[""Coupe"",""Convertible""]"
2002,Chevrolet,Cavalier,"[""Sedan"",""Coupe""]"
2002,Chevrolet,Corvette,"[""Coupe"",""Convertible""]"
2002,Chevrolet,Express,"[""Van/Minivan""]"
2002,Chevrolet,Impala,"[""Sedan""]"
2002,Chevrolet,Malibu,"[""Sedan""]"
2002,Chevrolet,Monte Carlo,"[""Coupe""]"
2002,Chevrolet,Prizm,"[""Sedan""]"
2002,Chevrolet,S10,"[""Pickup""]"
2002,Chevrolet,Silverado,"[""Pickup""]","[""1500"",""2500"",""3500""]"
2002,Chevrolet,Suburban,"[""SUV""]"
2002,Chevrolet,Tahoe,"[""SUV""]"
2002,Chevrolet,Tracker,"[""SUV""]"
2002,Chevrolet,TrailBlazer,"[""SUV""]"
2002,Chevrolet,Venture,"[""Van/Minivan""]"
2002,Chrysler,300M,"[""Sedan""]"
2002,Chrysler,Concorde,"[""Sedan""]"
2002,Chrysler,Prowler,"[""Convertible""]"
2002,Chrysler,PT Cruiser,"[""Wagon""]"
2002,Chrysler,Sebring,"[""Sedan"",""Convertible"",""Coupe""]"
2002,Chrysler,Town & Country,"[""Van/Minivan""]"
2002,Chrysler,Voyager,"[""Van/Minivan""]"
2002,Daewoo,Lanos,"[""Sedan"",""Hatchback""]"
2002,Daewoo,Leganza,"[""Sedan""]"
2002,Daewoo,Nubira,"[""Sedan"",""Wagon""]"
2002,Dodge,Caravan,"[""Van/Minivan""]"
2002,Dodge,Dakota,"[""Pickup""]"
2002,Dodge,Durango,"[""SUV""]"
2002,Dodge,Grand Caravan,"[""Van/Minivan""]"
2002,Dodge,Intrepid,"[""Sedan""]"
2002,Dodge,Neon,"[""Sedan""]"
2002,Dodge,Ram 1500,"[""Pickup""]"
2002,Dodge,Ram 2500,"[""Pickup""]"
2002,Dodge,Ram 3500,"[""Pickup""]"
2002,Dodge,Ram Van 1500,"[""Van/Minivan""]"
2002,Dodge,Ram Van 2500,"[""Van/Minivan""]"
2002,Dodge,Ram Van 3500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 1500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 2500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 3500,"[""Van/Minivan""]"
2002,Dodge,Stratus,"[""Coupe"",""Sedan""]"
2002,Dodge,Viper,"[""Convertible"",""Coupe""]"
2002,Ford,Crown Victoria,"[""Sedan""]"
2002,Ford,Econoline E150,"[""Van/Minivan""]"
2002,Ford,Econoline E250,"[""Van/Minivan""]"
2002,Ford,Econoline E350,"[""Van/Minivan""]"
2002,Ford,Escape,"[""SUV""]"
2002,Ford,Escort,"[""Sedan""]"
2002,Ford,Excursion,"[""SUV""]"
2002,Ford,Expedition,"[""SUV""]"
2002,Ford,Explorer,"[""SUV"",""Pickup""]"
2002,Ford,F-150,"[""Pickup""]"
2002,Ford,F-250,"[""Pickup""]"
2002,Ford,F-350,"[""Pickup""]"
2002,Ford,Focus,"[""Sedan"",""Wagon"",""Hatchback""]"
2002,Ford,Mustang,"[""Coupe"",""Convertible""]"
2002,Ford,Ranger,"[""Pickup""]"
2002,Ford,Taurus,"[""Sedan"",""Wagon""]"
2002,Ford,Thunderbird,"[""Convertible""]"
2002,Ford,Windstar,"[""Van/Minivan""]"
2002,Ford,ZX2,"[""Coupe""]"
2002,GMC,Envoy,"[""SUV""]"
2002,GMC,Envoy XL,"[""SUV""]"
2002,GMC,Safari,"[""Van/Minivan""]"
2002,GMC,Savana 1500,"[""Van/Minivan""]"
2002,GMC,Savana 2500,"[""Van/Minivan""]"
2002,GMC,Savana 3500,"[""Van/Minivan""]"
2002,GMC,Sierra 1500,"[""Pickup""]"
2002,GMC,Sierra 2500,"[""Pickup""]"
2002,GMC,Sierra 3500,"[""Pickup""]"
2002,GMC,Sonoma,"[""Pickup""]"
2002,GMC,Yukon,"[""SUV""]"
2002,Honda,Accord,"[""Sedan"",""Coupe""]"
2002,Honda,Civic,"[""Sedan"",""Coupe"",""Hatchback""]"
2002,Honda,CR-V,"[""SUV""]"
2002,Honda,Insight,"[""Hatchback""]"
2002,Honda,Odyssey,"[""Van/Minivan""]"
2002,Honda,Passport,"[""SUV""]"
2002,Honda,S2000,"[""Convertible""]"
2002,HUMMER,H1,"[""SUV"",""Wagon""]"
2002,Hyundai,Accent,"[""Hatchback"",""Sedan""]"
2002,Hyundai,Elantra,"[""Sedan"",""Hatchback""]"
2002,Hyundai,Santa Fe,"[""SUV""]"
2002,Hyundai,Sonata,"[""Sedan""]"
2002,Hyundai,XG350,"[""Sedan""]"
2002,INFINITI,G,"[""Sedan""]"
2002,INFINITI,I,"[""Sedan""]"
2002,INFINITI,Q,"[""Sedan""]"
2002,INFINITI,QX,"[""SUV""]"
2002,Isuzu,Axiom,"[""SUV""]"
2002,Isuzu,Rodeo,"[""SUV""]"
2002,Isuzu,Trooper,"[""SUV""]"
2002,Jaguar,S-Type,"[""Sedan""]"
2002,Jaguar,XJ,"[""Sedan""]"
2002,Jaguar,XK,"[""Coupe"",""Convertible""]"
2002,Jaguar,X-Type,"[""Sedan""]"
2002,Jeep,Grand Cherokee,"[""SUV""]"
